val_mean_box_ap_25,val_mean_box_ap_50,val_fallentree_val_box_ap_50,val_fallentree_val_box_ap_25,val_fallentree_val_ap,val_fallentree_val_ap_50,val_fallentree_val_ap_25,val_mean_ap,val_mean_ap_50,val_mean_ap_25,val_mean_recall,val_mean_precision,val_mean_f1,val_fallentree_recall,val_fallentree_precision,val_fallentree_f1,val_loss_ce,val_loss_mask,val_loss_dice,val_loss_ce_0,val_loss_mask_0,val_loss_dice_0,val_loss_ce_1,val_loss_mask_1,val_loss_dice_1,val_loss_ce_2,val_loss_mask_2,val_loss_dice_2,val_loss_ce_3,val_loss_mask_3,val_loss_dice_3,val_loss_ce_4,val_loss_mask_4,val_loss_dice_4,val_loss_ce_5,val_loss_mask_5,val_loss_dice_5,val_loss_ce_6,val_loss_mask_6,val_loss_dice_6,val_loss_ce_7,val_loss_mask_7,val_loss_dice_7,val_loss_ce_8,val_loss_mask_8,val_loss_dice_8,val_loss_ce_9,val_loss_mask_9,val_loss_dice_9,val_loss_ce_10,val_loss_mask_10,val_loss_dice_10,val_loss_ce_11,val_loss_mask_11,val_loss_dice_11,val_mean_loss_ce,val_mean_loss_mask,val_mean_loss_dice,epoch,step,train_loss_mean,lr-AdamW,train_loss_ce,train_loss_mask,train_loss_dice,train_loss_ce_0,train_loss_mask_0,train_loss_dice_0,train_loss_ce_1,train_loss_mask_1,train_loss_dice_1,train_loss_ce_2,train_loss_mask_2,train_loss_dice_2,train_loss_ce_3,train_loss_mask_3,train_loss_dice_3,train_loss_ce_4,train_loss_mask_4,train_loss_dice_4,train_loss_ce_5,train_loss_mask_5,train_loss_dice_5,train_loss_ce_6,train_loss_mask_6,train_loss_dice_6,train_loss_ce_7,train_loss_mask_7,train_loss_dice_7,train_loss_ce_8,train_loss_mask_8,train_loss_dice_8,train_loss_ce_9,train_loss_mask_9,train_loss_dice_9,train_loss_ce_10,train_loss_mask_10,train_loss_dice_10,train_loss_ce_11,train_loss_mask_11,train_loss_dice_11,train_mean_loss_ce,train_mean_loss_mask,train_mean_loss_dice
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,647,140.1569061279297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,,9.968561175222016e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,649,,,0.22477765381336212,0.6707322597503662,9.814596176147461,1.356188416481018,0.819556474685669,9.869699478149414,0.27728402614593506,0.6857155561447144,9.800699234008789,0.23606868088245392,0.6715983152389526,9.808696746826172,0.21806615591049194,0.6701749563217163,9.809549331665039,0.20490549504756927,0.6705430746078491,9.811689376831055,0.23237024247646332,0.6757816672325134,9.799806594848633,0.21117040514945984,0.6738637685775757,9.804288864135742,0.20378477871418,0.6706421375274658,9.809133529663086,0.19924090802669525,0.6704634428024292,9.814215660095215,0.21236716210842133,0.6802715063095093,9.803323745727539,0.2213759422302246,0.673496425151825,9.805622100830078,0.2284366488456726,0.6660054922103882,9.810254096984863,0.30969512462615967,0.6845265626907349,9.81242847442627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6910964250564575,0.14211785793304443,1.9544246196746826,1.3403137922286987,0.1626846045255661,1.9763903617858887,0.5363913178443909,0.16232232749462128,1.9555755853652954,0.6392160654067993,0.16632473468780518,1.9575703144073486,0.9674540162086487,0.18412180244922638,1.9563865661621094,0.7046307325363159,0.19765672087669373,1.9549014568328857,0.964623749256134,0.18226003646850586,1.955836296081543,0.8534021973609924,0.15873810648918152,1.9574193954467773,0.7843263149261475,0.16924288868904114,1.9552972316741943,0.7139014601707458,0.16813431680202484,1.9553461074829102,1.002236008644104,0.15683573484420776,1.9550316333770752,0.7601289749145508,0.14166197180747986,1.9561703205108643,0.7318310141563416,0.1466391682624817,1.9539395570755005,0.8222732543945312,0.16451849043369293,1.9572529792785645,324,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,649,140.0960693359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705255389213562,0.14180301129817963,1.9544594287872314,1.340152621269226,0.16227713227272034,1.9763239622116089,0.5365520119667053,0.16186758875846863,1.9552927017211914,0.6753706932067871,0.16556669771671295,1.9573265314102173,1.026763677597046,0.18310382962226868,1.9562727212905884,0.7486693859100342,0.1962410807609558,1.9548819065093994,1.0201945304870605,0.18193870782852173,1.955802321434021,0.8974370360374451,0.15750646591186523,1.957380771636963,0.8271343111991882,0.16864916682243347,1.955153226852417,0.7419530749320984,0.1674889624118805,1.9552253484725952,1.0635184049606323,0.15702229738235474,1.9550641775131226,0.7888293862342834,0.14098840951919556,1.956505537033081,0.7507196664810181,0.14632007479667664,1.953892469406128,0.8555808067321777,0.16390565037727356,1.9571985006332397,325,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,651,140.4869384765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743104875087738,0.1402972787618637,1.9544856548309326,1.3400059938430786,0.16207508742809296,1.9761888980865479,0.5394389033317566,0.16147877275943756,1.955013632774353,0.7062670588493347,0.16471409797668457,1.9570860862731934,1.089118480682373,0.18140669167041779,1.9561536312103271,0.7932008504867554,0.19402296841144562,1.9548470973968506,1.0841938257217407,0.18040768802165985,1.955750823020935,0.9639676809310913,0.15551933646202087,1.957128882408142,0.8984625339508057,0.16658835113048553,1.9548721313476562,0.7902086973190308,0.16504715383052826,1.9548954963684082,1.1436158418655396,0.15567751228809357,1.954863429069519,0.8486971259117126,0.14017152786254883,1.9562993049621582,0.8034641146659851,0.14554505050182343,1.953355073928833,0.9033650755882263,0.16253472864627838,1.9569953680038452,326,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,653,139.93878173828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798154950141907,0.14061088860034943,1.9538297653198242,1.3398511409759521,0.1621847152709961,1.9760019779205322,0.5390258431434631,0.16199259459972382,1.9548001289367676,0.7928525805473328,0.16558808088302612,1.9566383361816406,1.2124805450439453,0.18096917867660522,1.955845832824707,0.8772087097167969,0.19179359078407288,1.9549462795257568,1.1334900856018066,0.1794338971376419,1.955744981765747,1.032591462135315,0.1554892212152481,1.9568982124328613,0.9703502655029297,0.16659347712993622,1.9547005891799927,0.835396945476532,0.1642760932445526,1.954721212387085,1.2011886835098267,0.1548282504081726,1.9544422626495361,0.8972271084785461,0.14028221368789673,1.9558838605880737,0.8485672473907471,0.1459718942642212,1.9527246952056885,0.9584650993347168,0.16230878233909607,1.9567060470581055,327,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,655,139.923583984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799349308013916,0.14459511637687683,1.9536889791488647,1.3397114276885986,0.16304028034210205,1.9760322570800781,0.5394847989082336,0.163612499833107,1.9548933506011963,0.818533718585968,0.16829989850521088,1.956711769104004,1.2614221572875977,0.1838926076889038,1.9558019638061523,0.9272594451904297,0.1947961151599884,1.9551371335983276,1.18497896194458,0.18237288296222687,1.9556905031204224,1.0671521425247192,0.1593516319990158,1.9568817615509033,1.0054551362991333,0.17204460501670837,1.9547812938690186,0.8713035583496094,0.17014764249324799,1.9547696113586426,1.221320629119873,0.15789496898651123,1.9544460773468018,0.9175072908401489,0.14278507232666016,1.955829381942749,0.8678064942359924,0.14862005412578583,1.9529564380645752,0.9862527251243591,0.16549640893936157,1.9567400217056274,328,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,657,140.07461547851562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7496436238288879,0.1454479694366455,1.9535150527954102,1.3395484685897827,0.16272425651550293,1.9759535789489746,0.5358157157897949,0.16558058559894562,1.9547538757324219,0.7237249612808228,0.17013408243656158,1.9566725492477417,1.1307547092437744,0.1847768872976303,1.95585036277771,0.8355346918106079,0.1978013664484024,1.9549386501312256,1.0497719049453735,0.18391363322734833,1.9557101726531982,0.9501745104789734,0.16137392818927765,1.956880807876587,0.899580180644989,0.17273227870464325,1.9548511505126953,0.7840049266815186,0.17142480611801147,1.9547626972198486,1.084398865699768,0.15835104882717133,1.9547101259231567,0.8378351926803589,0.14459754526615143,1.95583176612854,0.8053609132766724,0.1495564877986908,1.9532561302185059,0.9020114541053772,0.16680113971233368,1.9567451477050781,329,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,659,140.0791473388672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7433363199234009,0.14342117309570312,1.9528216123580933,1.3394004106521606,0.16077038645744324,1.9758918285369873,0.5386934876441956,0.16784583032131195,1.954492211341858,0.6808539628982544,0.1702047884464264,1.9566096067428589,1.0706568956375122,0.18464718759059906,1.9557349681854248,0.7902044057846069,0.19859635829925537,1.9546949863433838,1.0012083053588867,0.18439173698425293,1.955586314201355,0.9138565063476562,0.16017287969589233,1.956681728363037,0.8706217408180237,0.1707606017589569,1.9545676708221436,0.7547925114631653,0.1697695106267929,1.9544631242752075,1.0556399822235107,0.1567002236843109,1.9544732570648193,0.8280012607574463,0.14307403564453125,1.9555132389068604,0.7976325750350952,0.14788678288459778,1.9531018733978271,0.8757613897323608,0.16601857542991638,1.9565101861953735,330,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,661,139.85946655273438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761867880821228,0.14287230372428894,1.9527578353881836,1.3392701148986816,0.15872499346733093,1.975859522819519,0.5443776845932007,0.17079401016235352,1.9543110132217407,0.7084827423095703,0.1710008978843689,1.956404447555542,1.1135808229446411,0.1853386014699936,1.9554320573806763,0.82146817445755,0.1993151307106018,1.9545992612838745,1.0421926975250244,0.18580934405326843,1.9553207159042358,0.9555861353874207,0.1595284342765808,1.9564491510391235,0.9114677309989929,0.17077100276947021,1.9543756246566772,0.7842239737510681,0.17019662261009216,1.9542285203933716,1.1026737689971924,0.15659083425998688,1.9539918899536133,0.8629267811775208,0.14195916056632996,1.9552720785140991,0.8246229887008667,0.14714457094669342,1.952697992324829,0.9055954813957214,0.16615737974643707,1.9562846422195435,331,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,663,139.82676696777344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800954580307007,0.1444583237171173,1.9535434246063232,1.339135766029358,0.157945916056633,1.9759589433670044,0.5515020489692688,0.17341910302639008,1.9544310569763184,0.6795340180397034,0.17188429832458496,1.9564473628997803,1.080336093902588,0.18731409311294556,1.955435037612915,0.8190326690673828,0.2027398943901062,1.9545375108718872,1.1005921363830566,0.18918240070343018,1.9551235437393188,0.9830611944198608,0.1611451804637909,1.9563813209533691,0.9345096349716187,0.17494982481002808,1.9544302225112915,0.8189852237701416,0.17483577132225037,1.9543213844299316,1.1656688451766968,0.1596628874540329,1.9539949893951416,0.8993157148361206,0.14280132949352264,1.9555104970932007,0.8491802215576172,0.14839795231819153,1.9530011415481567,0.9231498837471008,0.16836437582969666,1.9563935995101929,332,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,665,140.27215576171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6384042501449585,0.1424090415239334,1.953926920890808,1.338953971862793,0.15724845230579376,1.9759587049484253,0.5372538566589355,0.17098379135131836,1.9542908668518066,0.6587355732917786,0.1680660992860794,1.9566560983657837,0.9896860718727112,0.18209099769592285,1.9554474353790283,0.7519295811653137,0.19874411821365356,1.954501748085022,0.8481674790382385,0.18661272525787354,1.9556584358215332,0.7802450060844421,0.16177837550640106,1.9570175409317017,0.7458103895187378,0.1722766011953354,1.9549829959869385,0.6482731103897095,0.17236709594726562,1.9550020694732666,0.8945468664169312,0.15763750672340393,1.9553190469741821,0.7017021179199219,0.14360150694847107,1.9564658403396606,0.6762761473655701,0.14712673425674438,1.9538229703903198,0.785383403301239,0.16622638702392578,1.9568500518798828,333,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,667,139.88671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579622745513916,0.1429072767496109,1.9542570114135742,1.338804006576538,0.15772327780723572,1.9758658409118652,0.5340482592582703,0.16953980922698975,1.9542839527130127,0.6380418539047241,0.1658562272787094,1.95692777633667,0.9393137097358704,0.17918479442596436,1.9556894302368164,0.7093414664268494,0.1978345364332199,1.9545583724975586,0.7632803320884705,0.18582531809806824,1.9559723138809204,0.7181897759437561,0.16283847391605377,1.9573192596435547,0.6903778910636902,0.17272037267684937,1.9552502632141113,0.597244381904602,0.1729477047920227,1.955315113067627,0.8132855296134949,0.15793229639530182,1.9555870294570923,0.63492751121521,0.14482003450393677,1.956575632095337,0.6117899417877197,0.14808665215969086,1.9538366794586182,0.736020565032959,0.16601666808128357,1.9570337533950806,334,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,669,139.68865966796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618627071380615,0.14274221658706665,1.9539719820022583,1.3386591672897339,0.1589789241552353,1.975670576095581,0.5352485775947571,0.16811630129814148,1.9542783498764038,0.6582668423652649,0.16448290646076202,1.956945776939392,0.9512633085250854,0.17698222398757935,1.955897331237793,0.703010082244873,0.19617274403572083,1.9547224044799805,0.7512910962104797,0.18472450971603394,1.9560539722442627,0.7116121649742126,0.16200000047683716,1.9574084281921387,0.6778242588043213,0.1715169996023178,1.9553393125534058,0.584536075592041,0.1715822070837021,1.95530366897583,0.7952781319618225,0.1569608598947525,1.9553194046020508,0.6176449656486511,0.14448466897010803,1.9562599658966064,0.5921319723129272,0.14823952317237854,1.9534556865692139,0.7291253209114075,0.1651526242494583,1.956971287727356,335,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,671,140.46603393554688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5623230934143066,0.1431659758090973,1.9537721872329712,1.3385065793991089,0.16120480000972748,1.9756064414978027,0.5392826199531555,0.16735048592090607,1.9544272422790527,0.6098257303237915,0.1635049283504486,1.957383394241333,0.875647783279419,0.1760978102684021,1.9562348127365112,0.6464566588401794,0.19668789207935333,1.954715609550476,0.7520115375518799,0.18485385179519653,1.9559710025787354,0.6832321882247925,0.16079452633857727,1.9573144912719727,0.636829674243927,0.17035159468650818,1.9551746845245361,0.5678656101226807,0.17081013321876526,1.9550641775131226,0.7879834771156311,0.1565113365650177,1.9550700187683105,0.6125508546829224,0.1442406326532364,1.9561818838119507,0.589225172996521,0.14876985549926758,1.9534434080123901,0.7078262567520142,0.16494952142238617,1.9569507837295532,336,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,673,140.12374877929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715524554252625,0.14474324882030487,1.9534574747085571,1.3383488655090332,0.16230814158916473,1.9754688739776611,0.5378038883209229,0.16668742895126343,1.9543873071670532,0.6369099020957947,0.16423483192920685,1.9572027921676636,0.9163519144058228,0.17602796852588654,1.956281304359436,0.6684302091598511,0.19623884558677673,1.9548354148864746,0.8015361428260803,0.185146763920784,1.9559727907180786,0.7129131555557251,0.16098393499851227,1.9571505784988403,0.6536681056022644,0.17096081376075745,1.955052137374878,0.5819814205169678,0.17113345861434937,1.955048680305481,0.8098266124725342,0.15750007331371307,1.9549504518508911,0.6263236403465271,0.1450684517621994,1.9561747312545776,0.601945698261261,0.1503477543592453,1.953275442123413,0.7275070548057556,0.16549089550971985,1.9568660259246826,337,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,675,139.656005859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5937229990959167,0.14245383441448212,1.9533543586730957,1.3381867408752441,0.16262073814868927,1.975296974182129,0.5402394533157349,0.1654617339372635,1.954164981842041,0.6922820806503296,0.1629025638103485,1.9568848609924316,0.9876889586448669,0.1745784431695938,1.9561392068862915,0.7123316526412964,0.19386368989944458,1.9545845985412598,0.8674793839454651,0.18373070657253265,1.9559717178344727,0.7595232129096985,0.15852336585521698,1.9570220708847046,0.6841349005699158,0.16835010051727295,1.9548945426940918,0.6043439507484436,0.1678013652563095,1.954911708831787,0.8430846929550171,0.15599164366722107,1.9548749923706055,0.656425416469574,0.14305797219276428,1.9561927318572998,0.629517138004303,0.1485709398984909,1.9530961513519287,0.7622277140617371,0.1636851578950882,1.9567222595214844,338,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,677,139.88906860351562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6381571888923645,0.14276303350925446,1.9531543254852295,1.3380266427993774,0.16295073926448822,1.9752000570297241,0.545605480670929,0.1643143743276596,1.9541451930999756,0.7618768811225891,0.1617661565542221,1.9569849967956543,1.0764434337615967,0.17439498007297516,1.956121563911438,0.7642649412155151,0.19259685277938843,1.9546387195587158,0.9784918427467346,0.18335622549057007,1.9558286666870117,0.8514280319213867,0.1567239761352539,1.9567735195159912,0.7574170827865601,0.16769136488437653,1.9547431468963623,0.6606713533401489,0.16720964014530182,1.9547171592712402,0.9303647875785828,0.15614603459835052,1.9547051191329956,0.7234185338020325,0.14191260933876038,1.9561705589294434,0.685336172580719,0.1480819582939148,1.9529953002929688,0.8239617347717285,0.16306984424591064,1.9566291570663452,339,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,679,139.90252685546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6832558512687683,0.14325690269470215,1.9530092477798462,1.3378751277923584,0.16265909373760223,1.9751135110855103,0.549416720867157,0.1643596738576889,1.9540414810180664,0.8376179337501526,0.16253575682640076,1.9567372798919678,1.1708611249923706,0.1750403493642807,1.9559534788131714,0.8266718983650208,0.19158139824867249,1.9546040296554565,1.0897310972213745,0.18346358835697174,1.955694317817688,0.958121120929718,0.1562296450138092,1.9565198421478271,0.8501455783843994,0.16818813979625702,1.9546430110931396,0.7288928031921387,0.16735394299030304,1.9545400142669678,1.0284816026687622,0.15678755939006805,1.9544754028320312,0.7940080165863037,0.1416848599910736,1.95614492893219,0.7423335313796997,0.14815567433834076,1.9529452323913574,0.892108678817749,0.16317665576934814,1.9564939737319946,340,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,681,140.0596466064453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931430101394653,0.1409052163362503,1.9523427486419678,1.3376859426498413,0.16241110861301422,1.9750721454620361,0.5499992370605469,0.16625675559043884,1.953985333442688,0.74186110496521,0.16349686682224274,1.9567254781723022,1.0681921243667603,0.1751818209886551,1.9558626413345337,0.7560358047485352,0.19294878840446472,1.9543378353118896,1.0933465957641602,0.18227842450141907,1.9553966522216797,0.9222676157951355,0.15336906909942627,1.9558879137039185,0.8043341040611267,0.16463205218315125,1.9539629220962524,0.7011719942092896,0.1637374758720398,1.9539686441421509,0.9922862648963928,0.15342696011066437,1.9540759325027466,0.7942324280738831,0.13917866349220276,1.9556390047073364,0.7502479553222656,0.14578242599964142,1.9527883529663086,0.8619080185890198,0.1618158221244812,1.9561573266983032,341,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,683,140.24234008789062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817958354949951,0.1425318866968155,1.9533108472824097,1.3375051021575928,0.16015438735485077,1.9751901626586914,0.5464029312133789,0.16760852932929993,1.9543012380599976,0.7508758902549744,0.16540652513504028,1.9568672180175781,1.0798810720443726,0.17795148491859436,1.9559335708618164,0.768236517906189,0.19542405009269714,1.9548075199127197,1.0764273405075073,0.1847664713859558,1.955333948135376,0.906635582447052,0.15570586919784546,1.956205129623413,0.7868556976318359,0.16763480007648468,1.9543381929397583,0.6913434267044067,0.16682474315166473,1.9542789459228516,0.9493920207023621,0.15608519315719604,1.9546945095062256,0.7691784501075745,0.1413554698228836,1.9561699628829956,0.7320632338523865,0.1467282474040985,1.9532554149627686,0.8520455956459045,0.163705974817276,1.9565143585205078,342,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,685,140.247314453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673458456993103,0.14487788081169128,1.9540002346038818,1.3373186588287354,0.15940222144126892,1.9752388000488281,0.5385070443153381,0.16718128323554993,1.9543393850326538,0.7621117234230042,0.16589397192001343,1.9567571878433228,1.0834184885025024,0.17846865952014923,1.9558050632476807,0.776548445224762,0.1955844908952713,1.954835057258606,1.0206845998764038,0.18459828197956085,1.9554119110107422,0.8818085789680481,0.15688425302505493,1.9565287828445435,0.771486759185791,0.1688976287841797,1.9546221494674683,0.6835837364196777,0.16826540231704712,1.9546301364898682,0.8996238708496094,0.15727292001247406,1.9551918506622314,0.7447265386581421,0.14325879514217377,1.9564629793167114,0.7152535319328308,0.14811554551124573,1.9538992643356323,0.8375792503356934,0.16451548039913177,1.9567478895187378,343,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,687,140.1082305908203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
